Time [s],Value,Parity Error,Framing Error
4.733370500000000,0 (0x30),,
4.733457800000000,0 (0x30),,
4.733545000000000,0 (0x30),,
4.733632300000000,0 (0x30),,
4.733719500000000,0 (0x30),,
4.733806800000000,0 (0x30),,
4.733894000000000,0 (0x30),,
4.733981300000000,6 (0x36),,
4.734068500000000,0 (0x30),,
4.734155800000000,6 (0x36),,
4.734243000000000,8 (0x38),,
4.734330300000000,1 (0x31),,
4.734417500000000,4 (0x34),,
4.734504800000000,1 (0x31),,
4.734592000000000,3 (0x33),,
4.734679300000000,0 (0x30),,
4.734766500000000,0 (0x30),,
4.734853700000000,0 (0x30),,
4.734941000000000,0 (0x30),,
4.735028200000000,0 (0x30),,
4.735115500000000,0 (0x30),,
4.735202800000000,0 (0x30),,
4.735290000000000,0 (0x30),,
4.735377200000000,0 (0x30),,
4.735464500000000,0 (0x30),,
4.735551700000000,0 (0x30),,
4.735639000000000,0 (0x30),,
4.735726200000000,0 (0x30),,
4.735813500000000,0 (0x30),,
4.735900700000000,0 (0x30),,
4.735988000000000,0 (0x30),,
4.736075200000000,0 (0x30),,
4.736162400000000,0 (0x30),,
4.736249700000000,'6' (0x06),,
4.736336900000000,'222' (0xDE),,
4.736424200000000,\n (0x0A),,
4.832451700000000,\r (0x0D),,
4.832539000000000,1 (0x31),,
4.832626200000000,0 (0x30),,
4.832713500000000,0 (0x30),,
4.832800700000000,0 (0x30),,
4.832887900000000,0 (0x30),,
4.832975200000000,0 (0x30),,
4.833062500000000,0 (0x30),,
4.833149700000000,0 (0x30),,
4.833237000000000,0 (0x30),,
4.833324200000000,0 (0x30),,
4.833411400000000,6 (0x36),,
4.833498700000000,0 (0x30),,
4.833585900000000,6 (0x36),,
4.833673200000000,8 (0x38),,
4.833760400000000,1 (0x31),,
4.833847700000000,4 (0x34),,
4.833934900000000,1 (0x31),,
4.834022200000000,1 (0x31),,
4.834109400000000,0 (0x30),,
4.834196700000000,0 (0x30),,
4.834284000000000,0 (0x30),,
4.834371200000000,0 (0x30),,
4.834458500000000,0 (0x30),,
4.834545700000000,0 (0x30),,
4.834633000000000,0 (0x30),,
4.834720200000000,0 (0x30),,
4.834807500000000,0 (0x30),,
4.834894700000000,0 (0x30),,
4.834982000000000,0 (0x30),,
4.835069200000000,0 (0x30),,
4.835156500000000,0 (0x30),,
4.835243700000000,0 (0x30),,
4.835331000000000,0 (0x30),,
4.835418200000000,0 (0x30),,
4.835505500000000,0 (0x30),,
4.835592700000000,0 (0x30),,
4.835680000000000,'6' (0x06),,
4.835767200000000,'220' (0xDC),,
4.835854500000000,\n (0x0A),,
4.931887600000000,\r (0x0D),,
4.931974900000000,1 (0x31),,
4.932062100000000,0 (0x30),,
4.932149400000000,0 (0x30),,
4.932236600000000,0 (0x30),,
4.932323900000000,0 (0x30),,
4.932411100000000,0 (0x30),,
4.932498400000000,0 (0x30),,
4.932585600000000,0 (0x30),,
4.932672900000000,0 (0x30),,
4.932760100000000,0 (0x30),,
4.932847300000000,6 (0x36),,
4.932934600000000,0 (0x30),,
4.933021800000000,6 (0x36),,
4.933109100000000,8 (0x38),,
4.933196300000000,1 (0x31),,
4.933283600000000,4 (0x34),,
4.933370800000000,1 (0x31),,
4.933458100000000,1 (0x31),,
4.933545300000000,0 (0x30),,
4.933632600000000,0 (0x30),,
4.933719800000000,0 (0x30),,
4.933807100000000,0 (0x30),,
4.933894300000000,0 (0x30),,
4.933981600000000,0 (0x30),,
4.934068800000000,0 (0x30),,
4.934156000000000,0 (0x30),,
4.934243300000000,0 (0x30),,
4.934330500000000,0 (0x30),,
4.934417800000000,0 (0x30),,
4.934505000000000,0 (0x30),,
4.934592300000000,0 (0x30),,
4.934679500000000,0 (0x30),,
4.934766800000000,0 (0x30),,
4.934854000000000,0 (0x30),,
4.934941300000000,0 (0x30),,
4.935028500000000,0 (0x30),,
4.935115800000000,'6' (0x06),,
4.935203000000000,'220' (0xDC),,
4.935290300000000,\n (0x0A),,
